# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles:P'
# Event count (approx.): 1496259908
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................
#
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __scm_recv_common.isra.0
     0.01%  Xorg             [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000157428
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] native_queued_spin_lock_slowpath
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] pfn_to_dma_pte
     0.01%  migration/14     [kernel.kallsyms]                 [k] complete
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] collect_percpu_times
     0.01%  snapd            snapd                             [.] 0x000000000021b287
     0.01%  Xorg             Xorg                              [.] __errno_location@plt
     0.01%  swapper          [kernel.kallsyms]                 [k] __common_interrupt
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_variant_get_data
     0.01%  pool-evolution-  libc.so.6                         [.] malloc
     0.01%  Xorg             libc.so.6                         [.] _int_free_merge_chunk
     0.01%  gdbus            [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] kfree
     0.01%  :-1              [kernel.kallsyms]                 [k] psi_group_change
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] do_syscall_64
     0.01%  systemd          [kernel.kallsyms]                 [k] __update_load_avg_se
     0.01%  dbus-daemon      libc.so.6                         [.] __libc_calloc
     0.01%  thermald         [kernel.kallsyms]                 [k] alloc_empty_file
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_socket_create_source
     0.01%  Xorg             Xorg                              [.] 0x0000000000082be9
     0.01%  swapper          [kernel.kallsyms]                 [k] intel_pmu_disable_all
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_atomic_commit
     0.01%  Xorg             libc.so.6                         [.] __GI___pthread_enable_asynccancel
     0.01%  tracker-miner-f  libffi.so.8.1.4                   [.] 0x0000000000002bb0
     0.01%  InputThread      Xorg                              [.] 0x00000000001dfd9c
     0.01%  InputThread      [kernel.kallsyms]                 [k] __fdget
     0.01%  InputThread      [kernel.kallsyms]                 [k] ep_item_poll.isra.0
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] dequeue_task
     0.01%  usb-storage      [kernel.kallsyms]                 [k] usb_stor_bulk_transfer_buf
     0.01%  perf             [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  ibus-daemon      libgobject-2.0.so.0.8000.0        [.] g_object_unref
     0.01%  thermald         [kernel.kallsyms]                 [k] pvclock_gtod_notify
     0.01%  gnome-shell      libgio-2.0.so.0.8000.0            [.] 0x000000000011e946
     0.01%  gnome-shell      libgraphene-1.0.so.0.1000.8       [.] graphene_matrix_init_identity
     0.01%  kworker/14:1-i9  [kernel.kallsyms]                 [k] worker_thread
     0.01%  gmain            [kernel.kallsyms]                 [k] schedule
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] 0x00000000001157d0
     0.01%  tracker-miner-f  libgio-2.0.so.0.8000.0            [.] 0x000000000014a4f2
     0.01%  Xorg             libc.so.6                         [.] __memset_avx2_unaligned_erms
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] current_work
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] __wake_up_common
     0.01%  gdbus            [kernel.kallsyms]                 [k] ____sys_sendmsg
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x000000000005b7f7
     0.01%  Xorg             [kernel.kallsyms]                 [k] security_socket_recvmsg
     0.01%  gsd-sharing      libc.so.6                         [.] __strchr_avx2
     0.01%  gsd-sharing      libglib-2.0.so.0.8000.0           [.] 0x000000000005e170
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ds_exec_end_op
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] 0x00000000001d5810
     0.01%  gsd-media-keys   libgobject-2.0.so.0.8000.0        [.] 0x000000000001f1c8
     0.01%  Xorg             libGL.so.1.7.0                    [.] glEnable
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] strchr@plt
     0.01%  upowerd          [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.01%  upowerd          [kernel.kallsyms]                 [k] crypto_shash_update
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000004d69c4
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] mntget
     0.01%  swapper          [kernel.kallsyms]                 [k] _raw_spin_trylock
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] finish_task_switch.isra.0
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] memset_orig
     0.01%  pool-gnome-shel  [kernel.kallsyms]                 [k] memset_orig
     0.01%  pool-spawner     [kernel.kallsyms]                 [k] clear_bhb_loop
     0.01%  Xorg             Xorg                              [.] 0x00000000000628f9
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000544148
     0.01%  Xorg             Xorg                              [.] 0x000000000006cfe5
     0.01%  Xorg             libc.so.6                         [.] __setitimer
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] dbus_timeout_get_enabled
     0.01%  thermald         [kernel.kallsyms]                 [k] native_write_msr
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] mutex_lock
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ps_get_opcode_info
     0.01%  Xorg             [kernel.kallsyms]                 [k] nohz_balancer_kick
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] file_close_fd_locked
     0.01%  wireplumber      [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  Xorg             Xorg                              [.] _fbGetWindowPixmap
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __check_object_size
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] entry_SYSRETQ_unsafe_stack
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] update_curr
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] hrtimer_start_range_ns
     0.01%  perf             [kernel.kallsyms]                 [k] get_page_from_freelist
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __slab_free
     0.01%  Xorg             libpixman-1.so.0.42.2             [.] pixman_region_contains_point
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000ff1ef0
     0.01%  Xorg             [kernel.kallsyms]                 [k] apparmor_file_permission
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] __lruvec_stat_mod_folio
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x0000000000031d5e
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_bw_calc_min_cdclk
     0.01%  Xorg             [vdso]                            [.] 0x0000000000000ab7
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba008
     0.01%  sd-resolve       libc.so.6                         [.] __memset_avx2_unaligned_erms
     0.01%  Xorg             [kernel.kallsyms]                 [k] reweight_entity
     0.01%  update-notifier  update-notifier                   [.] 0x000000000000de18
     0.01%  evolution-sourc  libglib-2.0.so.0.8000.0           [.] g_variant_is_signature
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] sock_do_ioctl
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ut_status_exit
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_fb_modifier_to_tiling
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_vgpu_active
     0.01%  kworker/15:0-ev  [kernel.kallsyms]                 [k] __schedule
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] udp_lib_unhash
     0.01%  evolution-sourc  libglib-2.0.so.0.8000.0           [.] g_get_monotonic_time
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ut_trace
     0.01%  perf             [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.01%  gdbus            libc.so.6                         [.] __memset_avx2_unaligned_erms
     0.01%  thermald         [kernel.kallsyms]                 [k] up
     0.01%  systemd-udevd    libc.so.6                         [.] __GI___geteuid
     0.01%  Xorg             libglamoregl.so                   [.] 0x000000000000a607
     0.01%  gvfs-afc-volume  [kernel.kallsyms]                 [k] __fdget
     0.01%  evolution-sourc  [kernel.kallsyms]                 [k] futex_wake
     0.01%  Xorg             [kernel.kallsyms]                 [k] update_rq_clock
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ns_lookup
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_os_signal_semaphore
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] release_async_put_domains
     0.01%  swapper          [kernel.kallsyms]                 [k] wake_q_add
     0.01%  usb-storage      [kernel.kallsyms]                 [k] usb_stor_msg_common
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] __switch_to
     0.01%  tracker-miner-f  libc.so.6                         [.] __poll
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] get_nohz_timer_target
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] __schedule
     0.01%  nautilus         [kernel.kallsyms]                 [k] psi_group_change
     0.01%  Xorg             [kernel.kallsyms]                 [k] skl_crtc_allocate_ddb
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] vfs_read
     0.01%  pool-tracker-mi  libglib-2.0.so.0.8000.0           [.] g_variant_builder_init
     0.01%  systemd-resolve  systemd-resolved                  [.] 0x0000000000010874
     0.01%  Xorg             [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  perf             libc.so.6                         [.] __poll
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __check_heap_object
     0.01%  gdbus            [kernel.kallsyms]                 [k] unix_copy_addr
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_framebuffer_init
     0.01%  Xorg             Xorg                              [.] 0x00000000000fc540
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_hash_table_contains
     0.01%  kworker/14:1-i9  [kernel.kallsyms]                 [k] update_rq_clock
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] psi_task_switch
     0.01%  JS Helper        libmozjs-115.so.115.10.0          [.] 0x000000000055112a
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ns_internalize_name
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] psi_group_change
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x000000000001be59
     0.01%  upowerd          [kernel.kallsyms]                 [k] memset_orig
     0.01%  systemd          libsystemd-shared-255.so          [.] 0x00000000001d582d
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x00000000000140bc
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] __switch_to_asm
     0.01%  gmain            [kernel.kallsyms]                 [k] os_xsave
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_socket_family_get_type
     0.01%  upowerd          libglib-2.0.so.0.8000.0           [.] g_log
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ut_valid_name_char
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000148ce0
     0.01%  gmain            [kernel.kallsyms]                 [k] put_prev_task_fair
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000311b61
     0.01%  Xorg             Xorg                              [.] GetExtensionEntry
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] cpuacct_charge
     0.01%  gdbus            [kernel.kallsyms]                 [k] simple_copy_to_iter
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] strscpy
     0.01%  swapper          [kernel.kallsyms]                 [k] _regmap_write
     0.01%  thermald         [kernel.kallsyms]                 [k] alloc_fd
     0.01%  systemd          [kernel.kallsyms]                 [k] seq_read_iter
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __switch_to
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba29b
     0.01%  gsd-power        libglib-2.0.so.0.8000.0           [.] g_mutex_lock
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] native_sched_clock
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_atomic_check
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x000000000005d46e
     0.01%  Xorg             [kernel.kallsyms]                 [k] select_idle_sibling
     0.01%  Xorg             [kernel.kallsyms]                 [k] newidle_balance
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_mutex_lock
     0.01%  migration/4      [kernel.kallsyms]                 [k] balance_rt
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_nohz_update_jiffies
     0.01%  tracker-extract  libglib-2.0.so.0.8000.0           [.] g_pointer_bit_lock_and_get
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] _raw_spin_unlock_irq
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005e061
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000003cf9f3
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] _find_next_zero_bit
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000071b220
